date,areaType,areaCode,areaName,cumCasesBySpecimenDate,cumDeathsByDeathDate,newCasesBySpecimenDate,newDeathsByDeathDate
"2020-07-15",region,E12000004,East Midlands,22445,3276,113,9
"2020-07-14",region,E12000004,East Midlands,22332,3267,89,4
"2020-07-13",region,E12000004,East Midlands,22243,3263,104,7
"2020-07-12",region,E12000004,East Midlands,22139,3256,46,8
"2020-07-11",region,E12000004,East Midlands,22093,3248,94,13
"2020-07-10",region,E12000004,East Midlands,21999,3235,99,5
"2020-07-09",region,E12000004,East Midlands,21900,3230,95,8
"2020-07-08",region,E12000004,East Midlands,21805,3222,110,9
"2020-07-07",region,E12000004,East Midlands,21695,3213,108,8
"2020-07-06",region,E12000004,East Midlands,21587,3205,139,8
"2020-07-05",region,E12000004,East Midlands,21448,3197,127,8
"2020-07-04",region,E12000004,East Midlands,21321,3189,84,6
"2020-07-03",region,E12000004,East Midlands,21237,3183,107,6
"2020-07-02",region,E12000004,East Midlands,21130,3177,105,11
"2020-07-01",region,E12000004,East Midlands,21025,3166,120,11
"2020-06-30",region,E12000004,East Midlands,20905,3155,129,7
"2020-06-29",region,E12000004,East Midlands,20776,3148,129,12
"2020-06-28",region,E12000004,East Midlands,20647,3136,78,6
"2020-06-27",region,E12000004,East Midlands,20569,3130,87,9
"2020-06-26",region,E12000004,East Midlands,20482,3121,114,15
"2020-06-25",region,E12000004,East Midlands,20368,3106,126,19
"2020-06-24",region,E12000004,East Midlands,20242,3087,173,15
"2020-06-23",region,E12000004,East Midlands,20069,3072,171,9
"2020-06-22",region,E12000004,East Midlands,19898,3063,177,11
"2020-06-21",region,E12000004,East Midlands,19721,3052,131,18
"2020-06-20",region,E12000004,East Midlands,19590,3034,144,15
"2020-06-19",region,E12000004,East Midlands,19446,3019,153,12
"2020-06-18",region,E12000004,East Midlands,19293,3007,169,17
"2020-06-17",region,E12000004,East Midlands,19124,2990,164,12
"2020-06-16",region,E12000004,East Midlands,18960,2978,161,13
"2020-06-15",region,E12000004,East Midlands,18799,2965,165,20
"2020-06-14",region,E12000004,East Midlands,18634,2945,145,20
"2020-06-13",region,E12000004,East Midlands,18489,2925,132,10
"2020-06-12",region,E12000004,East Midlands,18357,2915,173,20
"2020-06-11",region,E12000004,East Midlands,18184,2895,182,22
"2020-06-10",region,E12000004,East Midlands,18002,2873,166,19
"2020-06-09",region,E12000004,East Midlands,17836,2854,177,19
"2020-06-08",region,E12000004,East Midlands,17659,2835,174,24
"2020-06-07",region,E12000004,East Midlands,17485,2811,127,14
"2020-06-06",region,E12000004,East Midlands,17358,2797,105,23
"2020-06-05",region,E12000004,East Midlands,17253,2774,153,11
"2020-06-04",region,E12000004,East Midlands,17100,2763,143,20
"2020-06-03",region,E12000004,East Midlands,16957,2743,173,22
"2020-06-02",region,E12000004,East Midlands,16784,2721,218,16
"2020-06-01",region,E12000004,East Midlands,16566,2705,217,22
"2020-05-31",region,E12000004,East Midlands,16349,2683,149,20
"2020-05-30",region,E12000004,East Midlands,16200,2663,139,24
"2020-05-29",region,E12000004,East Midlands,16061,2639,170,13
"2020-05-28",region,E12000004,East Midlands,15891,2626,191,22
"2020-05-27",region,E12000004,East Midlands,15700,2604,197,23
"2020-05-26",region,E12000004,East Midlands,15503,2581,160,26
"2020-05-25",region,E12000004,East Midlands,15343,2555,192,25
"2020-05-24",region,E12000004,East Midlands,15151,2530,145,17
"2020-05-23",region,E12000004,East Midlands,15006,2513,164,33
"2020-05-22",region,E12000004,East Midlands,14842,2480,240,24
"2020-05-21",region,E12000004,East Midlands,14602,2456,281,34
"2020-05-20",region,E12000004,East Midlands,14321,2422,274,25
"2020-05-19",region,E12000004,East Midlands,14047,2397,293,25
"2020-05-18",region,E12000004,East Midlands,13754,2372,272,31
"2020-05-17",region,E12000004,East Midlands,13482,2341,203,19
"2020-05-16",region,E12000004,East Midlands,13279,2322,257,26
"2020-05-15",region,E12000004,East Midlands,13022,2296,252,22
"2020-05-14",region,E12000004,East Midlands,12770,2274,226,31
"2020-05-13",region,E12000004,East Midlands,12544,2243,298,18
"2020-05-12",region,E12000004,East Midlands,12246,2225,322,36
"2020-05-11",region,E12000004,East Midlands,11924,2189,308,33
"2020-05-10",region,E12000004,East Midlands,11616,2156,199,28
"2020-05-09",region,E12000004,East Midlands,11417,2128,176,40
"2020-05-08",region,E12000004,East Midlands,11241,2088,268,32
"2020-05-07",region,E12000004,East Midlands,10973,2056,313,33
"2020-05-06",region,E12000004,East Midlands,10660,2023,334,35
"2020-05-05",region,E12000004,East Midlands,10326,1988,284,41
"2020-05-04",region,E12000004,East Midlands,10042,1947,235,47
"2020-05-03",region,E12000004,East Midlands,9807,1900,169,40
"2020-05-02",region,E12000004,East Midlands,9638,1860,198,37
"2020-05-01",region,E12000004,East Midlands,9440,1823,294,41
"2020-04-30",region,E12000004,East Midlands,9146,1782,294,43
"2020-04-29",region,E12000004,East Midlands,8852,1739,378,54
"2020-04-28",region,E12000004,East Midlands,8474,1685,272,46
"2020-04-27",region,E12000004,East Midlands,8202,1639,319,46
"2020-04-26",region,E12000004,East Midlands,7883,1593,243,49
"2020-04-25",region,E12000004,East Midlands,7640,1544,245,45
"2020-04-24",region,E12000004,East Midlands,7395,1499,297,43
"2020-04-23",region,E12000004,East Midlands,7098,1456,273,52
"2020-04-22",region,E12000004,East Midlands,6825,1404,334,40
"2020-04-21",region,E12000004,East Midlands,6491,1364,219,38
"2020-04-20",region,E12000004,East Midlands,6272,1326,187,64
"2020-04-19",region,E12000004,East Midlands,6085,1262,246,50
"2020-04-18",region,E12000004,East Midlands,5839,1212,195,51
"2020-04-17",region,E12000004,East Midlands,5644,1161,255,61
"2020-04-16",region,E12000004,East Midlands,5389,1100,267,32
"2020-04-15",region,E12000004,East Midlands,5122,1068,217,65
"2020-04-14",region,E12000004,East Midlands,4905,1003,210,60
"2020-04-13",region,E12000004,East Midlands,4695,943,172,48
"2020-04-12",region,E12000004,East Midlands,4523,895,214,57
"2020-04-11",region,E12000004,East Midlands,4309,838,174,63
"2020-04-10",region,E12000004,East Midlands,4135,775,172,57
"2020-04-09",region,E12000004,East Midlands,3963,718,233,65
"2020-04-08",region,E12000004,East Midlands,3730,653,187,66
"2020-04-07",region,E12000004,East Midlands,3543,587,228,48
"2020-04-06",region,E12000004,East Midlands,3315,539,214,67
"2020-04-05",region,E12000004,East Midlands,3101,472,149,61
"2020-04-04",region,E12000004,East Midlands,2952,411,189,52
"2020-04-03",region,E12000004,East Midlands,2763,359,259,53
"2020-04-02",region,E12000004,East Midlands,2504,306,213,44
"2020-04-01",region,E12000004,East Midlands,2291,262,296,45
"2020-03-31",region,E12000004,East Midlands,1995,217,277,36
"2020-03-30",region,E12000004,East Midlands,1718,181,206,25
"2020-03-29",region,E12000004,East Midlands,1512,156,129,25
"2020-03-28",region,E12000004,East Midlands,1383,131,158,23
"2020-03-27",region,E12000004,East Midlands,1225,108,137,21
"2020-03-26",region,E12000004,East Midlands,1088,87,155,18
"2020-03-25",region,E12000004,East Midlands,933,69,116,12
"2020-03-24",region,E12000004,East Midlands,817,57,135,14
"2020-03-23",region,E12000004,East Midlands,682,43,117,11
"2020-03-22",region,E12000004,East Midlands,565,32,99,14
"2020-03-21",region,E12000004,East Midlands,466,18,69,2
"2020-03-20",region,E12000004,East Midlands,397,16,53,4
"2020-03-19",region,E12000004,East Midlands,344,12,66,1
"2020-03-18",region,E12000004,East Midlands,278,11,48,3
"2020-03-17",region,E12000004,East Midlands,230,8,33,0
"2020-03-16",region,E12000004,East Midlands,197,8,34,4
"2020-03-15",region,E12000004,East Midlands,163,4,26,0
"2020-03-14",region,E12000004,East Midlands,137,4,19,1
"2020-03-13",region,E12000004,East Midlands,118,3,22,1
"2020-03-12",region,E12000004,East Midlands,96,2,17,1
"2020-03-11",region,E12000004,East Midlands,79,1,25,0
"2020-03-10",region,E12000004,East Midlands,54,1,12,0
"2020-03-09",region,E12000004,East Midlands,42,1,10,0
"2020-03-08",region,E12000004,East Midlands,32,1,1,0
"2020-03-07",region,E12000004,East Midlands,31,1,5,0
"2020-03-06",region,E12000004,East Midlands,26,1,7,0
"2020-03-05",region,E12000004,East Midlands,19,1,3,0
"2020-03-04",region,E12000004,East Midlands,16,1,2,0
"2020-03-03",region,E12000004,East Midlands,14,1,7,1
"2020-03-02",region,E12000004,East Midlands,7,,2,
"2020-03-01",region,E12000004,East Midlands,5,,1,
"2020-02-29",region,E12000004,East Midlands,4,,1,
"2020-02-28",region,E12000004,East Midlands,3,,1,
"2020-02-27",region,E12000004,East Midlands,2,,0,
"2020-02-26",region,E12000004,East Midlands,2,,0,
"2020-02-25",region,E12000004,East Midlands,2,,1,
"2020-02-24",region,E12000004,East Midlands,1,,0,
"2020-02-23",region,E12000004,East Midlands,1,,0,
"2020-02-22",region,E12000004,East Midlands,1,,0,
"2020-02-21",region,E12000004,East Midlands,1,,1,
"2020-02-20",region,E12000004,East Midlands,,,,
"2020-02-19",region,E12000004,East Midlands,,,,
"2020-02-18",region,E12000004,East Midlands,,,,
"2020-02-17",region,E12000004,East Midlands,,,,
"2020-02-16",region,E12000004,East Midlands,,,,
"2020-02-15",region,E12000004,East Midlands,,,,
"2020-02-14",region,E12000004,East Midlands,,,,
"2020-02-13",region,E12000004,East Midlands,,,,
"2020-02-12",region,E12000004,East Midlands,,,,
"2020-02-11",region,E12000004,East Midlands,,,,
"2020-02-10",region,E12000004,East Midlands,,,,
"2020-02-09",region,E12000004,East Midlands,,,,
"2020-02-08",region,E12000004,East Midlands,,,,
"2020-02-07",region,E12000004,East Midlands,,,,
"2020-02-06",region,E12000004,East Midlands,,,,
"2020-02-05",region,E12000004,East Midlands,,,,
"2020-02-04",region,E12000004,East Midlands,,,,
"2020-02-03",region,E12000004,East Midlands,,,,
"2020-02-02",region,E12000004,East Midlands,,,,
"2020-02-01",region,E12000004,East Midlands,,,,
"2020-01-31",region,E12000004,East Midlands,,,,
"2020-01-30",region,E12000004,East Midlands,,,,
"2020-01-29",region,E12000004,East Midlands,,,,
"2020-01-28",region,E12000004,East Midlands,,,,
"2020-01-27",region,E12000004,East Midlands,,,,
"2020-01-26",region,E12000004,East Midlands,,,,
"2020-01-25",region,E12000004,East Midlands,,,,
"2020-01-24",region,E12000004,East Midlands,,,,
"2020-01-23",region,E12000004,East Midlands,,,,
"2020-01-22",region,E12000004,East Midlands,,,,
"2020-01-21",region,E12000004,East Midlands,,,,
"2020-01-20",region,E12000004,East Midlands,,,,
"2020-01-19",region,E12000004,East Midlands,,,,
"2020-01-18",region,E12000004,East Midlands,,,,
"2020-01-17",region,E12000004,East Midlands,,,,
"2020-01-16",region,E12000004,East Midlands,,,,
"2020-01-15",region,E12000004,East Midlands,,,,
"2020-01-14",region,E12000004,East Midlands,,,,
"2020-01-13",region,E12000004,East Midlands,,,,
"2020-01-12",region,E12000004,East Midlands,,,,
"2020-01-11",region,E12000004,East Midlands,,,,
"2020-01-10",region,E12000004,East Midlands,,,,
"2020-01-09",region,E12000004,East Midlands,,,,
"2020-01-08",region,E12000004,East Midlands,,,,
"2020-01-07",region,E12000004,East Midlands,,,,
"2020-01-06",region,E12000004,East Midlands,,,,
"2020-01-05",region,E12000004,East Midlands,,,,
"2020-01-04",region,E12000004,East Midlands,,,,
"2020-01-03",region,E12000004,East Midlands,,,,
"2020-12-13",region,E12000005,West Midlands,,,,
"2020-12-12",region,E12000005,West Midlands,184371,8442,126,7
"2020-12-11",region,E12000005,West Midlands,184245,8435,1159,31
"2020-12-10",region,E12000005,West Midlands,183086,8404,1500,50
"2020-12-09",region,E12000005,West Midlands,181586,8354,1631,44
"2020-12-08",region,E12000005,West Midlands,179955,8310,1694,66
"2020-12-07",region,E12000005,West Midlands,178261,8244,1716,50
"2020-12-06",region,E12000005,West Midlands,176545,8194,1127,56
"2020-12-05",region,E12000005,West Midlands,175418,8138,1102,49
"2020-12-04",region,E12000005,West Midlands,174316,8089,1392,69
"2020-12-03",region,E12000005,West Midlands,172924,8020,1348,58
"2020-12-02",region,E12000005,West Midlands,171576,7962,1469,48
"2020-12-01",region,E12000005,West Midlands,170107,7914,1523,55
"2020-11-30",region,E12000005,West Midlands,168584,7859,1698,74
"2020-11-29",region,E12000005,West Midlands,166886,7785,1120,89
"2020-11-28",region,E12000005,West Midlands,165766,7696,1135,60
"2020-11-27",region,E12000005,West Midlands,164631,7636,1562,56
"2020-11-26",region,E12000005,West Midlands,163069,7580,1690,72
"2020-11-25",region,E12000005,West Midlands,161379,7508,1912,56
"2020-11-24",region,E12000005,West Midlands,159467,7452,2022,58
"2020-11-23",region,E12000005,West Midlands,157445,7394,2240,71
"2020-11-22",region,E12000005,West Midlands,155205,7323,1468,66
"2020-11-21",region,E12000005,West Midlands,153737,7257,1587,63
"2020-11-20",region,E12000005,West Midlands,152150,7194,2304,68
"2020-11-19",region,E12000005,West Midlands,149846,7126,2373,62
"2020-11-18",region,E12000005,West Midlands,147473,7064,2609,64
"2020-11-17",region,E12000005,West Midlands,144864,7000,3028,59
"2020-11-16",region,E12000005,West Midlands,141836,6941,3384,55
"2020-11-15",region,E12000005,West Midlands,138452,6886,2025,58
"2020-11-14",region,E12000005,West Midlands,136427,6828,2360,49
"2020-11-13",region,E12000005,West Midlands,134067,6779,3043,42
"2020-11-12",region,E12000005,West Midlands,131024,6737,3098,49
"2020-11-11",region,E12000005,West Midlands,127926,6688,3535,54
"2020-11-10",region,E12000005,West Midlands,124391,6634,3641,47
"2020-11-09",region,E12000005,West Midlands,120750,6587,3928,43
"2020-11-08",region,E12000005,West Midlands,116822,6544,2448,45
"2020-11-07",region,E12000005,West Midlands,114374,6499,2267,47
"2020-11-06",region,E12000005,West Midlands,112107,6452,2791,42
"2020-11-05",region,E12000005,West Midlands,109316,6410,2832,46
"2020-11-04",region,E12000005,West Midlands,106484,6364,2741,44
"2020-11-03",region,E12000005,West Midlands,103743,6320,3101,34
"2020-11-02",region,E12000005,West Midlands,100642,6286,3643,42
"2020-11-01",region,E12000005,West Midlands,96999,6244,1615,33
"2020-10-31",region,E12000005,West Midlands,95384,6211,1940,36
"2020-10-30",region,E12000005,West Midlands,93444,6175,2590,37
"2020-10-29",region,E12000005,West Midlands,90854,6138,2488,33
"2020-10-28",region,E12000005,West Midlands,88366,6105,2540,19
"2020-10-27",region,E12000005,West Midlands,85826,6086,2426,29
"2020-10-26",region,E12000005,West Midlands,83400,6057,2633,32
"2020-10-25",region,E12000005,West Midlands,80767,6025,1585,20
"2020-10-24",region,E12000005,West Midlands,79182,6005,1545,11
"2020-10-23",region,E12000005,West Midlands,77637,5994,2034,25
"2020-10-22",region,E12000005,West Midlands,75603,5969,2112,24
"2020-10-21",region,E12000005,West Midlands,73491,5945,2229,19
"2020-10-20",region,E12000005,West Midlands,71262,5926,2270,22
"2020-10-19",region,E12000005,West Midlands,68992,5904,2202,17
"2020-10-18",region,E12000005,West Midlands,66790,5887,1187,11
"2020-10-17",region,E12000005,West Midlands,65603,5876,1233,22
"2020-10-16",region,E12000005,West Midlands,64370,5854,1617,17
"2020-10-15",region,E12000005,West Midlands,62753,5837,1586,15
"2020-10-14",region,E12000005,West Midlands,61167,5822,1572,15
"2020-10-13",region,E12000005,West Midlands,59595,5807,1489,16
"2020-10-12",region,E12000005,West Midlands,58106,5791,1496,7
"2020-10-11",region,E12000005,West Midlands,56610,5784,915,20
"2020-10-10",region,E12000005,West Midlands,55695,5764,920,6
"2020-10-09",region,E12000005,West Midlands,54775,5758,1190,5
"2020-10-08",region,E12000005,West Midlands,53585,5753,1266,20
"2020-10-07",region,E12000005,West Midlands,52319,5733,1215,9
"2020-10-06",region,E12000005,West Midlands,51104,5724,1216,11
"2020-10-05",region,E12000005,West Midlands,49888,5713,1157,12
"2020-10-04",region,E12000005,West Midlands,48731,5701,685,10
"2020-10-03",region,E12000005,West Midlands,48046,5691,742,14
"2020-10-02",region,E12000005,West Midlands,47304,5677,941,9
"2020-10-01",region,E12000005,West Midlands,46363,5668,886,15
"2020-09-30",region,E12000005,West Midlands,45477,5653,937,10
"2020-09-29",region,E12000005,West Midlands,44540,5643,753,6
"2020-09-28",region,E12000005,West Midlands,43787,5637,694,9
"2020-09-27",region,E12000005,West Midlands,43093,5628,495,11
"2020-09-26",region,E12000005,West Midlands,42598,5617,565,10
"2020-09-25",region,E12000005,West Midlands,42033,5607,601,10
"2020-09-24",region,E12000005,West Midlands,41432,5597,689,12
"2020-09-23",region,E12000005,West Midlands,40743,5585,686,17
"2020-09-22",region,E12000005,West Midlands,40057,5568,610,10
"2020-09-21",region,E12000005,West Midlands,39447,5558,647,8
"2020-09-20",region,E12000005,West Midlands,38800,5550,598,14
"2020-09-19",region,E12000005,West Midlands,38202,5536,580,7
"2020-09-18",region,E12000005,West Midlands,37622,5529,581,7
"2020-09-17",region,E12000005,West Midlands,37041,5522,507,4
"2020-09-16",region,E12000005,West Midlands,36534,5518,457,11
"2020-09-15",region,E12000005,West Midlands,36077,5507,361,4
"2020-09-14",region,E12000005,West Midlands,35716,5503,323,12
"2020-09-13",region,E12000005,West Midlands,35393,5491,218,13
"2020-09-12",region,E12000005,West Midlands,35175,5478,291,2
"2020-09-11",region,E12000005,West Midlands,34884,5476,359,5
"2020-09-10",region,E12000005,West Midlands,34525,5471,385,2
"2020-09-09",region,E12000005,West Midlands,34140,5469,386,4
"2020-09-08",region,E12000005,West Midlands,33754,5465,430,9
"2020-09-07",region,E12000005,West Midlands,33324,5456,487,5
"2020-09-06",region,E12000005,West Midlands,32837,5451,320,5
"2020-09-05",region,E12000005,West Midlands,32517,5446,307,9
"2020-09-04",region,E12000005,West Midlands,32210,5437,435,7
"2020-09-03",region,E12000005,West Midlands,31775,5430,364,6
"2020-09-02",region,E12000005,West Midlands,31411,5424,346,3
"2020-09-01",region,E12000005,West Midlands,31065,5421,255,7
"2020-08-31",region,E12000005,West Midlands,30810,5414,127,7
"2020-08-30",region,E12000005,West Midlands,30683,5407,94,4
"2020-08-29",region,E12000005,West Midlands,30589,5403,112,6
"2020-08-28",region,E12000005,West Midlands,30477,5397,156,2
"2020-08-27",region,E12000005,West Midlands,30321,5395,143,3
"2020-08-26",region,E12000005,West Midlands,30178,5392,125,15
"2020-08-25",region,E12000005,West Midlands,30053,5377,142,11
